#=== max path ===
#   filename = 'ILSVRC2012_val_00023642.JPEG'
#   class_label = 376
#	[flattened pos]	[shape]	[name]	[value]
#	 376.0 	 torch.Size([1, 1000]) 	 my_Linear 	 1.437835701195711e-11
#	 3232.0 	 torch.Size([1, 4096]) 	 my_ReLU 	 1.437835701195711e-11
#	 3232.0 	 torch.Size([1, 4096]) 	 my_Linear 	 1.1382737113985186e-10
#	 3121.0 	 torch.Size([1, 4096]) 	 my_ReLU 	 1.1382737113985186e-10
#	 3121.0 	 torch.Size([1, 4096]) 	 my_Linear 	 1.8739425566849377e-09
#	 -16091.0 	 torch.Size([1, 512, 7, 7]) 	 my_AvgPool2d 	 -8.432692055748703e-08
#	 -16091.0 	 torch.Size([1, 512, 7, 7]) 	 my_MaxPool2d 	 -8.432692055748703e-08
#	 -64353.0 	 torch.Size([1, 512, 14, 14]) 	 my_ReLU 	 -8.432692055748703e-08
#	 -64353.0 	 torch.Size([1, 512, 14, 14]) 	 my_Conv2d 	 -8.432692055748703e-08
#	 100205.0 	 torch.Size([1, 512, 14, 14]) 	 my_ReLU 	 -8.432692055748703e-08
#	 100205.0 	 torch.Size([1, 512, 14, 14]) 	 my_Conv2d 	 1.0211143717242521e-06
#	 -52565.0 	 torch.Size([1, 512, 14, 14]) 	 my_ReLU 	 1.0211143717242521e-06
#	 -52565.0 	 torch.Size([1, 512, 14, 14]) 	 my_Conv2d 	 -4.083094154339051e-06
#	 -47077.0 	 torch.Size([1, 512, 14, 14]) 	 my_MaxPool2d 	 -1.2913112186652143e-05
#	 -188290.0 	 torch.Size([1, 512, 28, 28]) 	 my_ReLU 	 -1.2913112186652143e-05
#	 -188290.0 	 torch.Size([1, 512, 28, 28]) 	 my_Conv2d 	 -1.2913112186652143e-05
#	 -294913.0 	 torch.Size([1, 512, 28, 28]) 	 my_ReLU 	 -1.2913112186652143e-05
#	 -294913.0 	 torch.Size([1, 512, 28, 28]) 	 my_Conv2d 	 -0.00037735956721007824
#	 -290964.0 	 torch.Size([1, 512, 28, 28]) 	 my_ReLU 	 -0.00037735956721007824
#	 -290964.0 	 torch.Size([1, 512, 28, 28]) 	 my_Conv2d 	 -0.003871000139042735
#	 -94964.0 	 torch.Size([1, 256, 28, 28]) 	 my_MaxPool2d 	 -0.008375664241611958
#	 -379880.0 	 torch.Size([1, 256, 56, 56]) 	 my_ReLU 	 -0.008375664241611958
#	 -379880.0 	 torch.Size([1, 256, 56, 56]) 	 my_Conv2d 	 -0.008375664241611958
#	 -768744.0 	 torch.Size([1, 256, 56, 56]) 	 my_ReLU 	 -0.008375664241611958
#	 -768744.0 	 torch.Size([1, 256, 56, 56]) 	 my_Conv2d 	 -0.013885951600968838
#	 -627624.0 	 torch.Size([1, 256, 56, 56]) 	 my_ReLU 	 -0.013885951600968838
#	 -627624.0 	 torch.Size([1, 256, 56, 56]) 	 my_Conv2d 	 -0.03606143221259117
#	 -226216.0 	 torch.Size([1, 128, 56, 56]) 	 my_MaxPool2d 	 -0.06178987771272659
#	 -904911.0 	 torch.Size([1, 128, 112, 112]) 	 my_ReLU 	 -0.06178987771272659
#	 -904911.0 	 torch.Size([1, 128, 112, 112]) 	 my_Conv2d 	 -0.06178987771272659
#	 -616398.0 	 torch.Size([1, 128, 112, 112]) 	 my_ReLU 	 -0.06178987771272659
#	 -616398.0 	 torch.Size([1, 128, 112, 112]) 	 my_Conv2d 	 -0.1951635479927063
#	 566220.0 	 torch.Size([1, 64, 112, 112]) 	 my_MaxPool2d 	 0.6116346716880798
#	 2264760.0 	 torch.Size([1, 64, 224, 224]) 	 my_ReLU 	 0.6116346716880798
#	 2264760.0 	 torch.Size([1, 64, 224, 224]) 	 my_Conv2d 	 0.6116346716880798
#	 -1712825.0 	 torch.Size([1, 64, 224, 224]) 	 my_ReLU 	 0.6116346716880798
#	 -1712825.0 	 torch.Size([1, 64, 224, 224]) 	 my_Conv2d 	 -1.167447566986084
#	 6840.0 	 torch.Size([1, 3, 224, 224]) 	 Input 	 1.5810428857803345
1.4093397672845787e-12 p,376,3443,3443,3999,3999,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.4089881605200416e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,1696,1696,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.4077243060475753e-12 p,376,3430,3430,564,564,1579,1579,6308,6308,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.4060983280494987e-12 p,376,2129,2129,-3317,-3317,-24813,-24813,-99241,-99241,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.405291898473604e-12 p,376,2129,2129,1710,1710,-2707,-2707,-10817,-10817,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.4038527285098468e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,-566223,-2264989,-2264989,1713052,1713052,107643
1.402631916863628e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,-294942,-294942,-291021,-291021,-95021,-380106,-380106,-768970,-768970,-627850,-627850,-226442,-905700,-905700,-617187,-617187,454113,1816547,1816547,-1715972,-1715972,110340
1.4019951649277274e-12 p,376,3232,3232,2291,2291,21179,21179,84708,84708,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.4018557365283457e-12 p,376,2129,2129,486,486,22306,22306,89230,89230,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.4017688919343296e-12 p,376,2059,2059,3991,3991,14236,14236,56948,56948,90450,90450,82218,82218,5778,23092,23092,52101,52101,291221,291221,95221,380898,380898,769762,769762,208418,208418,227234,908853,908853,620340,620340,570165,2280715,2280715,-1728779,-1728779,72970
1.3976552120514851e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,64461,257722,257722,-1712826,-1712826,6841
1.3973774394548943e-12 p,376,2129,2129,-289,-289,-20249,-20249,-80985,-80985,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3958289819121505e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,294941,294941,291020,291020,95020,380105,380105,768969,768969,627849,627849,226441,905699,905699,617186,617186,454115,1816551,1816551,1716199,1716199,110790
1.3956893366723344e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,294941,294941,291020,291020,95020,380105,380105,768969,768969,627849,627849,226441,905699,905699,1169011,1169011,454115,1816551,1816551,1716200,1716200,60392
1.3955366810064485e-12 p,376,2129,2129,467,467,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3945131941556221e-12 p,376,2129,2129,3659,3659,4428,4428,17704,17704,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3929260305953206e-12 p,376,2059,2059,562,562,24812,24812,99240,99240,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3926321033863598e-12 p,376,-3216,-3216,2861,2861,16034,16034,64128,64128,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3924667625550557e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,1713048,1713048,107416
1.3917467438923081e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,294941,294941,291020,291020,95020,380105,380105,768969,768969,627849,627849,226441,905699,905699,617186,617186,454115,1816551,1816551,1716200,1716200,110568
1.3905734203012443e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-274531,-274531,291022,291022,95022,380053,380053,768917,768917,627797,627797,226389,905483,905483,616970,616970,-566794,-2267252,-2267252,1715315,1715315,59507
1.3896715809341709e-12 p,376,3232,3232,-3404,-3404,24812,24812,99240,99240,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3894468258238146e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,348252,348252,62847,62847,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3887450217575648e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,453326,1813180,1813180,2666397,2666397,7068
1.3886838727550366e-12 p,376,3232,3232,3121,3121,21179,21179,84708,84708,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.388609062805135e-12 p,376,3232,3232,-2306,-2306,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3879915012476873e-12 p,376,2129,2129,-2297,-2297,4428,4428,17704,17704,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.387724353832387e-12 p,376,2059,2059,-1012,-1012,-14663,-14663,-58641,-58641,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.386877266675024e-12 p,376,1690,1690,946,946,14662,14662,58640,58640,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3863383097750814e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,566222,2264988,2264988,960412,960412,6845
1.3849208238547739e-12 p,376,2059,2059,4049,4049,-21719,-21719,-86879,-86879,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3849123670778285e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,-566223,-2264989,-2264989,-2967677,-2967677,7292
1.384663976360112e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,453324,1813177,1813177,1712825,1712825,6616
1.3842737719982345e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,293374,293374,291050,291050,95050,380221,380221,769085,769085,627965,627965,226557,906155,906155,617642,617642,454571,1818359,1818359,1718008,1718008,62200
1.3836642335368632e-12 p,376,2059,2059,1277,1277,-23735,-23735,-94929,-94929,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.382643023510599e-12 p,376,3232,3232,-1521,-1521,-24813,-24813,-99241,-99241,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3812908065610752e-12 p,376,2129,2129,-3209,-3209,-14663,-14663,-58641,-58641,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3808777255333582e-12 p,376,-2086,-2086,-1631,-1631,22698,22698,90784,90784,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3804884969534359e-12 p,376,2129,2129,1297,1297,-24806,-24806,-99227,-99227,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3798534797410111e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,293374,293374,291022,291022,95022,380053,380053,768917,768917,627797,627797,226389,905483,905483,616970,616970,-453898,-1815668,-1815668,109460,109460,59284
1.3797405058746381e-12 p,376,2129,2129,2478,2478,24805,24805,99226,99226,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3787211389920673e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,453324,1813177,1813177,1712825,1712825,107416
1.3780618356509788e-12 p,376,2059,2059,2546,2546,22698,22698,90784,90784,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3778859780586017e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,709305,709305,7065
1.3764859477932712e-12 p,376,2059,2059,-2205,-2205,-14663,-14663,-58641,-58641,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.376329280579347e-12 p,376,3232,3232,1151,1151,-1580,-1580,-6309,-6309,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3762543622092283e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,-294942,-294942,-291021,-291021,-95021,-380106,-380106,-768970,-768970,-627850,-627850,-226442,-905700,-905700,-742517,-742517,454116,1816328,1816328,1715977,1715977,60169
1.376006513592598e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,1713048,1713048,107415
1.3752677382322664e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,453326,1813180,1813180,1712828,1712828,6620
1.3743891007916842e-12 p,376,3232,3232,-811,-811,21718,21718,86878,86878,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3736128120361846e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,294941,294941,291020,291020,95020,380105,380105,768969,768969,627849,627849,226441,905699,905699,617186,617186,454115,1816551,1816551,-1715977,-1715977,110345
1.3725986493240416e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,-294941,-294941,-291021,-291021,-95021,-380106,-380106,-768970,-768970,-627850,-627850,-226442,-905700,-905700,-617187,-617187,454113,1816547,1816547,-1715972,-1715972,110115
1.3709905606618111e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,566222,2264988,2264988,1712828,1712828,7067
1.3709164012332131e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,-566223,-2264989,-2264989,1713052,1713052,107420
1.370650663280737e-12 p,376,2129,2129,2901,2901,16670,16670,66689,66689,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3699424624216694e-12 p,376,2059,2059,362,362,-16035,-16035,-64129,-64129,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3696275016905624e-12 p,376,2129,2129,2901,2901,-10123,-10123,-40503,-40503,100282,100282,-52641,-52641,-47153,-188637,-188637,209049,209049,291398,291398,95398,381589,381589,770453,770453,629333,629333,227925,911691,911691,623178,623178,-460106,-1840403,-1840403,1739826,1739826,84018
1.3683995343100053e-12 p,376,2129,2129,2901,2901,18484,18484,73928,73928,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3671693985251032e-12 p,376,2129,2129,324,324,-24813,-24813,-99241,-99241,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3669495223245232e-12 p,376,-2615,-2615,-4024,-4024,22698,22698,90784,90784,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3667720384288873e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,-566223,-2264989,-2264989,1713052,1713052,107419
1.3639167920076467e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,566222,2264988,2264988,-1713053,-1713053,107421
1.363881555437041e-12 p,376,2059,2059,-2150,-2150,16090,16090,64352,64352,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3638173706684298e-12 p,376,2059,2059,3677,3677,-24806,-24806,-99227,-99227,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3636723044177512e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,293345,293345,291022,291022,95022,380053,380053,768917,768917,627797,627797,226389,905483,905483,616970,616970,-566794,-2267252,-2267252,1715315,1715315,59507
1.3616292338439195e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,-64462,-257723,-257723,-959963,-959963,6843
1.361101227385919e-12 p,376,2129,2129,854,854,1194,1194,4768,4768,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.361030971085142e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,-453327,-1813181,-1813181,709308,709308,7068
1.3600129052451781e-12 p,376,2901,2901,-2559,-2559,-17701,-17701,-70793,-70793,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3580288152695297e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-741728,-741728,453327,1813183,1813183,1712831,1712831,107199
1.356678441463699e-12 p,376,3232,3232,-2812,-2812,4428,4428,17704,17704,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3564911997485107e-12 p,376,3232,3232,4023,4023,-22699,-22699,-90785,-90785,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3562532173716502e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,566222,2264988,2264988,-2967453,-2967453,7068
1.3555136830697978e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,47076,188289,188289,-294942,-294942,-291021,-291021,-95021,-380106,-380106,-768970,-768970,-627850,-627850,-226442,-905700,-905700,-617187,-617187,-454116,-1816552,-1816552,-1716201,-1716201,110569
1.3553533295684872e-12 p,376,2129,2129,2901,2901,12170,12170,48672,48672,-100206,-100206,52564,52564,17285,69150,69150,84831,84831,291022,291022,95022,380053,380053,768917,768917,627797,627797,226389,905483,905483,616970,616970,-566794,-2267252,-2267252,1715315,1715315,59507
1.3549121677045028e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,293374,293374,291050,291050,95050,380221,380221,769085,769085,627965,627965,226557,906155,906155,617642,617642,-454682,-1818804,-1818804,1718227,1718227,62419
1.3546678969550419e-12 p,376,3232,3232,710,710,-16035,-16035,-64129,-64129,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-616398,-616398,566220,2264760,2264760,-1712825,-1712825,6840
1.3534751661450906e-12 p,376,2059,2059,3991,3991,22698,22698,90784,90784,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3530319442969785e-12 p,376,3232,3232,3121,3121,-16091,-16091,-64353,-64353,100205,100205,-52565,-52565,-47077,-188290,-188290,-294913,-294913,-290964,-290964,-94964,-379880,-379880,-768744,-768744,-627624,-627624,-226216,-904911,-904911,-741728,-741728,453327,1813183,1813183,107199,107199,57023
1.3517451047384554e-12 p,376,2059,2059,-934,-934,4428,4428,17704,17704,-100206,-100206,52564,52564,47076,188289,188289,294912,294912,290963,290963,94963,379879,379879,768743,768743,627623,627623,226215,904910,904910,616397,616397,-453325,-1813178,-1813178,-1712826,-1712826,6841
1.3515567788210947e-12 p,376,2129,2129,2901,2901,1487,1487,5957,5957,97896,97896,-77696,-77696,-85536,-342123,-342123,-211979,-211979,-291163,-291163,-95163,-380670,-380670,-769534,-769534,-628414,-628414,-227006,-907947,-907947,-619434,-619434,456360,1825520,1825520,1725168,1725168,69360
